Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/bg/асоциирана-степен-в-турция","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/асоциирана-степен-в-турция-за-30-английски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-30-%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-турция-за-30-германски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-30-%D0%B3%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-тиурция-за-70-тюркски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D0%B8%D1%83%D1%80%D1%86%D0%B8%D1%8F-%D0%B7%D0%B0-70-%D1%82%D1%8E%D1%80%D0%BA%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциативна-степен-в-турция-на-английски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F-%D0%BD%D0%B0-%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-тиурция-на-турски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%82%D0%B8%D1%83%D1%80%D1%86%D0%B8%D1%8F-%D0%BD%D0%B0-%D1%82%D1%83%D1%80%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирани-програми-в-университета-ацибедем-мехмет-али-айдынлар","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8-%D0%B2-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D0%B0-%D0%B0%D1%86%D0%B8%D0%B1%D0%B5%D0%B4%D0%B5%D0%BC-%D0%BC%D0%B5%D1%85%D0%BC%D0%B5%D1%82-%D0%B0%D0%BB%D0%B8-%D0%B0%D0%B9%D0%B4%D1%8B%D0%BD%D0%BB%D0%B0%D1%80",""
200,"https://studyleo.com/bg/associativni-programi-v-altynbash-universitet","https://studyleo.com/bg/associativni-programi-v-altynbash-universitet",""
200,"https://studyleo.com/bg/associatlik-programi-v-ankara-medipol-universitety","https://studyleo.com/bg/associatlik-programi-v-ankara-medipol-universitety",""
200,"https://studyleo.com/bg/associativni-programi-v-bahcheshir-universitet","https://studyleo.com/bg/associativni-programi-v-bahcheshir-universitet",""
